FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
GENHEALT,4,4,Fair,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
GENHEALT,5,5,Poor,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
GENHEALT,7,7,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
GENHEALT,8,8,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
GENHEALT,9,9,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,6,6,6th grade or less,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,7,7,7th grade,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,8,8,8th grade,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,9,9,9th grade,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,10,10,10th grade,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,11,11,11th grade,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,12,12,12th grade,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,13,13,1st year in college,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,14,14,2nd year in college,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,15,15,3rd year in college,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,16,16,4th year in college,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,96,96,Not in school,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,98,98,Refused,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
GRFSTSXF,99,99,Don't know,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
HADSEX,1,1,"YES, R EVER HAD INTERCOURSE",1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
HADSEX,2,2,"NO, R NEVER HAD INTERCOURSE",1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
HHADALL,1,1,Yes,1,89,89,89,1E-12,,0,,0,N,N,N,,,,,
HHADALL,5,5,No,1,89,89,89,1E-12,,0,,0,N,N,N,,,,,
HHADALL,6,6,If volunteered: R was not in a relationship with a man at the time she had this operation,1,89,89,89,1E-12,,0,,0,N,N,N,,,,,
HHADALL,8,8,Refused,1,89,89,89,1E-12,,0,,0,N,N,N,,,,,
HHADALL,9,9,Don't know,1,89,89,89,1E-12,,0,,0,N,N,N,,,,,
HHFAMTYP,1,1,No spouse/partner and no child(ren) (of R) 18 or younger,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
HHFAMTYP,2,2,"Spouse/partner, but no child(ren) (of R) 18 or younger",1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
HHFAMTYP,3,3,Spouse and R's child(ren) 18 or younger,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
HHFAMTYP,4,4,Cohabiting partner and R's child(ren) 18 or younger,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
HHFAMTYP,5,5,"No spouse/partner, but child(ren) of R, 18 or younger",1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
HHKIDTYP,0,0,No child(ren) 18 or younger in HH or only older child(ren),1,82,82,82,1E-12,,0,,0,N,N,N,,,,,
HHKIDTYP,1,1,"At least one biological child (of R's) under 18 in HH, no nonbiological child(ren)",1,82,82,82,1E-12,,0,,0,N,N,N,,,,,
HHKIDTYP,2,2,Any non-biological child (of R's) 18 or younger in HH,1,82,82,82,1E-12,,0,,0,N,N,N,,,,,
HHPARTYP,1,1,Both biological or both adoptive parents,1,51,51,51,1E-12,,0,,0,N,N,N,,,,,
HHPARTYP,2,2,Biological and step- or adoptive parent,1,51,51,51,1E-12,,0,,0,N,N,N,,,,,
HHPARTYP,3,3,"Single parent (biological, adoptive, or stepparent)",1,51,51,51,1E-12,,0,,0,N,N,N,,,,,
HHPARTYP,4,4,Other,1,51,51,51,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,5,5,9TH GRADE OR LESS,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,6,6,10TH GRADE,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,7,7,11TH GRADE,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,8,8,"12TH GRADE, NO DIPLOMA (NOR GED)",1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,9,9,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,10,10,SOME COLLEGE BUT NO DEGREE,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,11,11,ASSOCIATE DEGREE IN COLLEGE/UNIVERSITY,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,12,12,BACHELOR'S DEGREE,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,13,13,MASTER'S DEGREE,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,14,14,DOCTORATE DEGREE,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIEDUC,15,15,PROFESSIONAL DEGREE,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
HIGHBP,1,1,Yes,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
HIGHBP,5,5,No,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
HIGHBP,6,6,If volunteered: Not told results,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
HIGHBP,8,8,Refused,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
HIGHBP,9,9,Don't know,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,9,9,9th grade or less,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,10,10,10th grade,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,11,11,11th grade,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,12,12,12th grade,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,13,13,1 year of college or less,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,14,14,2 years of college,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,15,15,3 years of college,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,16,16,4 years of college/grad school,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,17,17,5 years of college/grad school,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,18,18,6 years of college/grad school,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,19,19,7 or more years of college and/or grad school,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,98,98,Refused,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HIGRADE,99,99,Don't know,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,1,1,1st grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,2,2,2nd grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,3,3,3rd grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,4,4,4th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,5,5,5th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,6,6,6th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,7,7,7th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,8,8,8th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,9,9,9th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,10,10,10th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,11,11,11th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,12,12,12th grade,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,98,98,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISCHGRD,99,99,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
HISPANIC,1,1,HISPANIC,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
HISPANIC,2,2,NON-HISPANIC,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
HISPGRPF,1,1,"Mexican, Mexican American, or Chicana, only",1,65,65,65,1E-12,,0,,0,N,N,N,,,,,
HISPGRPF,2,2,"All other Hispanic or Latina groups, including multiple responses",1,65,65,65,1E-12,,0,,0,N,N,N,,,,,
HISPGRPF,8,8,Refused,1,65,65,65,1E-12,,0,,0,N,N,N,,,,,
HISPGRPF,9,9,Don't know,1,65,65,65,1E-12,,0,,0,N,N,N,,,,,
HISPRACE2F,1,1,Hispanic,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
HISPRACE2F,2,2,"Non-Hispanic White, Single Race",1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
HISPRACE2F,3,3,"Non-Hispanic Black, Single Race",1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
HISPRACE2F,4,4,Non-Hispanic Other or Multiple Race,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
HIVTST,1,1,Part of medical checkup or surgical procedure (a doctor or medical provider asked for the test),1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,2,2,Required for health or life insurance coverage,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,3,3,Required for marriage license or to get married,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,4,4,Required for military service or a job,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,5,5,You wanted to find out if infected or not (you were the one who asked for the test),1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,6,6,Someone else suggested you should be tested,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,7,7,"Intentionally blank (a code used only for females, prenatal testing)",1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,8,8,You might have been exposed through sex or drug use,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,9,9,You might have been exposed in some other way,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,20,20,Some other reason - not shown separately,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,21,21,Required for immigration or travel,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,22,22,Required for incarceration,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,23,23,Required for school,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,98,98,Refused,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HIVTST,99,99,Don't know,1,95,95,95,1E-12,,0,,0,N,N,N,,,,,
HMOTHMEN,1,1,1 MAN,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HMOTHMEN,2,2,2 MEN,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HMOTHMEN,3,3,3 MEN,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HMOTHMEN,4,4,4 OR MORE MEN,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HMOTHMEN,98,98,Refused,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HMOTHMEN,99,99,Don't know,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HOWMANYR,1,1,One,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HOWMANYR,2,2,More than one,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HOWMANYR,8,8,Refused,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HOWMANYR,9,9,Don't know,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
HPLOCALE,1,1,In household,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
HPLOCALE,2,2,Lives elsewhere,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
HPLOCALE,8,8,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
HPLOCALE,9,9,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
HPPREGQ,1,1,Yes,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
HPPREGQ,5,5,No,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
HPPREGQ,6,6,(If volunteered:) no current partner,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
HPPREGQ,8,8,Refused,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
HPPREGQ,9,9,Don't know,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
HPVSEX1F,1,1,First intercourse,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
HPVSEX1F,5,5,First HPV vaccine shot,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
HPVSEX1F,8,8,Refused,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
HPVSEX1F,9,9,Don't know,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,0,0,0,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,1,1,1,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,2,2,2,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,3,3,3,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,4,4,4,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,5,5,5,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,6,6,6,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,7,7,7,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,8,8,8,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,9,9,9,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,10,10,10,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,11,11,11,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IDCLINIC,12,12,12,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
IMPFLG,0,0,QUESTIONNAIRE DATA (NOT IMPUTED),1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
IMPFLG,1,1,MULTIPLE REGRESSION IMPUTATION,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
IMPFLG,2,2,LOGICAL IMPUTATION,1,40,32,32,1E-12,,0,,0,N,N,N,,,,,
INCWMYF,1,1,Week,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
INCWMYF,2,2,Month,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
INCWMYF,3,3,Year,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
INCWMYF,7,7,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
INCWMYF,8,8,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
INCWMYF,9,9,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
INFERT,1,1,SURGICALLY STERILE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
INFERT,2,2,INFERTILE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
INFERT,3,3,FECUND,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,1,1,Problems with ovulation,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,2,2,Blocked tubes,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,3,3,Other tube or pelvic problems,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,4,4,Endometriosis,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,5,5,Semen or sperm problems,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,6,6,Any other infertility problems,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,7,7,None of these problems,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,8,8,Refused,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INFRTPRBF,9,9,Don't know,1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
INTACT18F,1,1,Yes,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTACT18F,2,2,No,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTACT18F,8,8,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTACT18F,9,9,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTCTFAM,1,1,TWO BIOLOGICAL OR ADOPTIVE PARENTS FROM BIRTH,1,63,63,63,1E-12,,0,,0,N,N,N,,,,,
INTCTFAM,2,2,ANYTHING OTHER THAN 2 BIOLOGICAL OR ADOPTIVE PARENTS FROM BIRTH,1,63,63,63,1E-12,,0,,0,N,N,N,,,,,
INTENT,1,1,R INTENDS TO HAVE (MORE) CHILDREN,1,41,41,41,1E-12,,0,,0,N,N,N,,,,,
INTENT,2,2,R DOES NOT INTEND TO HAVE (MORE) CHILDREN,1,41,41,41,1E-12,,0,,0,N,N,N,,,,,
INTENT,3,3,R DOES NOT KNOW HER INTENT,1,41,41,41,1E-12,,0,,0,N,N,N,,,,,
INTEXPF,0,0,NONE,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTEXPF,1,1,1 CHILD,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTEXPF,2,2,2 CHILDREN,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTEXPF,3,3,3 CHILDREN,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTEXPF,98,98,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTEXPF,99,99,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
INTNEXT,1,1,Within the next 2 years,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
INTNEXT,2,2,2-5 years from now,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
INTNEXT,3,3,More than 5 years from now,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
INTNEXT,8,8,Refused,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
INTNEXT,9,9,Don't know,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,1,1,Every year,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,2,2,Every 2 years,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,3,3,Every 3 years,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,4,4,Every 4 years,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,7,7,Every 5 years,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,8,8,Less often than every 5 years,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,95,95,If R volunteers: More than once a year,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,96,96,If R volunteers: She would never need to be tested,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,98,98,Refused,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
INTOFTF,99,99,Don't know,1,50,50,50,1E-12,,0,,0,N,N,N,,,,,
IUDTYPE,1,1,Copper-bearing (such as Copper-T or ParaGard),1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
IUDTYPE,2,2,"Hormonal IUD (such as Mirena, Skyla, Liletta, or Kyleena)",1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
IUDTYPE,3,3,Other,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
IUDTYPE,8,8,Refused,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
IUDTYPE,9,9,Don't know,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
JEXPECTS,0,0,NONE,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
JEXPECTS,1,1,1 CHILD,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
JEXPECTS,98,98,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
JEXPECTS,99,99,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
KID18BF,0,0,NONE,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
KID18BF,98,98,Refused,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
KID18BF,99,99,Don't know,1,40,10,10,1E-12,,0,,0,N,N,N,,,,,
KID1PLUS,0,0,NONE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
KID1PLUS,1,1,1 OR MORE CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
KID1PLUS,98,98,Refused,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
KID1PLUS,99,99,Don't know,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,1,1,A method of birth control (or prescription),1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,2,2,Birth control counseling,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,3,3,Emergency contraception,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,4,4,Counseling about Emergency Contraception,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,5,5,A check-up or test for birth control,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,6,6,A pregnancy test,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,7,7,An abortion,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,8,8,A Pap smear or pelvic exam,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,9,9,Post-pregnancy care,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,10,10,STD or HIV testing,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,20,20,Other,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,98,98,Refused,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
KNDMDHLPF,99,99,Don't know,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,1,1,Working full-time,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,2,2,Working part-time,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,3,3,"Working, but on vacation, strike, or had temporary illness",1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,4,4,Working - maternity or family leave,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,5,5,Not working but looking for work,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,6,6,In school,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,7,7,Keeping house,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,8,8,Caring for family,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LABORFOR,9,9,Other,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
LASTHPV,1,1,A year ago or less,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTHPV,2,2,More than 1 year ago but not more than 2 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTHPV,3,3,More than 2 years ago but not more than 3 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTHPV,4,4,More than 3 years ago but not more than 5 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTHPV,5,5,Over 5 years ago,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTHPV,8,8,Refused,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTHPV,9,9,Don't know,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPAP,1,1,A year ago or less,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPAP,2,2,More than 1 year ago but not more than 2 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPAP,3,3,More than 2 years ago but not more than 3 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPAP,4,4,More than 3 years ago but not more than 5 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPAP,5,5,Over 5 years ago,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPAP,6,6,Never had Pap test,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPAP,8,8,Refused,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPAP,9,9,Don't know,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPEL,1,1,A year ago or less,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPEL,2,2,More than 1 year ago but not more than 2 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPEL,3,3,More than 2 years ago but not more than 3 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPEL,4,4,More than 3 years ago but not more than 5 years,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPEL,5,5,Over 5 years ago,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPEL,6,6,Never had pelvic exam,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPEL,8,8,Refused,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPEL,9,9,Don't know,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
LASTPERF,1,1,Within the past 4 weeks,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
LASTPERF,2,2,"Longer ago than 4 weeks, but less than 3 months",1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
LASTPERF,3,3,"Longer ago than 3 months, but less than 6 months",1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
LASTPERF,4,4,"Longer ago than 6 months, but less than 1 year",1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
LASTPERF,5,5,Longer ago than 1 year,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
LASTPERF,95,95,If volunteered: Before last birth or pregnancy,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
LASTPERF,98,98,Refused,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
LASTPERF,99,99,Don't know,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
LASTPREG,1,1,Less than 1 year,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
LASTPREG,2,2,1 to 5 years ago,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
LASTPREG,3,3,5 years or longer ago,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
LBPREGS,0,0,NONE,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
LBPREGS,1,1,1 PREGNANCY,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
LBPREGS,2,2,2 PREGNANCIES,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
LBPREGS,3,3,3 PREGNANCIES,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
LIFPRTNR,0,0,NONE,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
LIFPRTNR,1,1,1 PARTNER,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
LIFPRTNR,2,2,2 PARTNERS,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
