FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
ONETWOF,0,0,0,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
ONETWOF,1,1,1,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
ONETWOF,2,25,2 OR MORE,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
OUTCOM,.,.,INAPPLICABLE,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
OUTCOM,1,1,LIVE BIRTH,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
OUTCOM,2,2,INDUCED ABORTION,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
OUTCOM,3,3,STILLBIRTH,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
OUTCOM,4,4,MISCARRIAGE,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
OUTCOM,5,5,ECTOPIC PREGNANCY,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
OUTCOM,6,6,CURRENT PREGNANCY,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
P1HSAGE,.,.,INAPPLICABLE,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
P1HSAGE,0,17,UNDER 18 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
P1HSAGE,18,19,18-19 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
P1HSAGE,20,24,20-24 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
P1HSAGE,25,34,25-34 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
P1HSAGE,35,44,35-44 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
P1HSAGE,45,95,45 YEARS OR OLDER,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
P1YRAGE,.,.,INAPPLICABLE,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
P1YRAGE,0,17,UNDER 18 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
P1YRAGE,18,19,18-19 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
P1YRAGE,20,24,20-24 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
P1YRAGE,25,34,25-34 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
P1YRAGE,35,44,35-44 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
PARAGEF,1,1,R LIVED WITH BOTH BIOLOGICAL OR ADOPTIVE PARENTS AT AGE 14,1,76,76,76,1E-12,,0,,0,N,N,N,,,,,
PARAGEF,2,2,R LIVED WITH 1 BIOLOGICAL PARENT AND 1 ADOPTIVE OR STEP PARENT AT AGE 14,1,76,76,76,1E-12,,0,,0,N,N,N,,,,,
PARAGEF,3,3,R LIVED IN ANY OTHER PARENTAL SITUATION OR A NONPARENTAL SITUATION AT AGE 14,1,76,76,76,1E-12,,0,,0,N,N,N,,,,,
PARITY,0,0,0 BABIES,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
PARITY,1,1,1 BABY,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
PARITY,2,2,2 BABIES,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
PARITY,3,3,3 BABIES,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
PARITY,4,4,4 BABIES,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
PARITY,5,95,5 OR MORE BABIES,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
PARTS1YR,.,.,INAPPLICABLE,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
PARTS1YR,0,0,NONE,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
PARTS1YR,1,1,1 PARTNER,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
PARTS1YR,2,2,2 PARTNERS,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
PARTS1YR,3,3,3 PARTNERS,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
PARTS1YR,4,20,4-20 PARTNERS,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
PAYDU,1,1,OWNED OR BEING BOUGHT BY YOU OR SOMEONE IN YOUR HOUSEHOLD,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
PAYDU,2,2,RENTED,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
PIDTREAT,1,1,YES,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
PIDTREAT,2,2,NO,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
PIDTX,.,.,INAPPLICABLE,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
PIDTX,1,1,1 TIME,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
PIDTX,2,95,2 OR MORE TIMES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
PILLR,1,1,YES,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
PILLR,2,2,NO,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
POVERTYF,0,99,000-99 PERCENT OF POVERTY LEVEL,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
POVERTYF,100,199,100-199 PERCENT OF POVERTY LEVEL,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
POVERTYF,200,299,200-299 PERCENT OF POVERTY LEVEL,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
POVERTYF,300,399,300-399 PERCENT OF POVERTY LEVEL,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
POVERTYF,400,499,400-499 PERCENT OF POVERTY LEVEL,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
POVERTYF,500,500,500 PERCENT OF POVERTY LEVEL OR GREATER,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
PREGNUMF,0,0,NONE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGNUMF,1,1,1 PREGNANCY,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGNUMF,2,2,2 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGNUMF,3,3,3 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGNUMF,4,4,4 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGNUMF,5,5,5 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGNUMF,6,6,6 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGNUMF,7,95,7 OR MORE PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGREC,.,.,INAPPLICABLE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGREC,0,0,NONE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGREC,1,1,1 PREGNANCY,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGREC,2,2,2 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGREC,3,3,3 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREGREC,4,95,4 OR MORE PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PREVCOHB,0,0,NONE,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
PREVCOHB,1,1,1 FORMER COHABITING PARTNER,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
PREVCOHB,2,2,2 FORMER COHABITING PARTNER,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
PREVCOHB,3,95,3 OR MORE FORMER COHABITING PARTNERS,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
PREVHUSB,.,.,INAPPLICABLE,1,40,25,25,1E-12,,0,,0,N,N,N,,,,,
PREVHUSB,0,0,NONE,1,40,25,25,1E-12,,0,,0,N,N,N,,,,,
PREVHUSB,1,1,1 FORMER HUSBAND,1,40,25,25,1E-12,,0,,0,N,N,N,,,,,
PREVHUSB,2,5,2 OR MORE FORMER HUSBANDS,1,40,25,25,1E-12,,0,,0,N,N,N,,,,,
PRG3PLUS,.,.,INAPPLICABLE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG3PLUS,0,0,NONE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG3PLUS,1,1,1 PREGNANCY,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG3PLUS,2,2,2 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG3PLUS,3,95,3 OR MORE PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG4PLUS,.,.,INAPPLICABLE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG4PLUS,0,0,NONE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG4PLUS,1,1,1 PREGNANCY,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG4PLUS,2,2,2 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG4PLUS,3,3,3 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRG4PLUS,4,95,4 OR MORE PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
PRGVISIT,.,.,INAPPLICABLE,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
PRGVISIT,0,0,NO VISITS IN LAST 12 MONTHS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
PRGVISIT,1,1,1 VISIT,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
PRGVISIT,2,2,2 VISITS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
PRGVISIT,3,3,3 VISITS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
PRGVISIT,4,4,4 VISITS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
PRGVISIT,5,95,5 OR MORE VISITS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
PST4WKSF,0,995,0-995,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
PSWKCONF,0,100,0-100,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
PUBASSIS,1,1,YES (R RECEIVED PUBLIC ASSISTANCE IN 2001),1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
PUBASSIS,2,2,NO (R DID NOT RECEIVE PUBLIC ASSISTANCE IN 2001),1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
PUBASTY,1,1,YOUR STATE'S PUBLIC ASSISTANCE PROGRAM,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
PUBASTY,2,2,GENERAL ASSISTANCE/EMERGENCY ASSISTANCE/OTHER ASSISTANCE,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
RACE,1,1,BLACK,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
RACE,2,2,WHITE,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
RACE,3,3,OTHER,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
RCURPREG,1,1,YES (CURRENTLY PREGNANT),1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
RCURPREG,2,2,NO (NOT CURRENTLY PREGNANT),1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
RELCURF,1,1,NO RELIGION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELCURF,2,2,CATHOLIC,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELCURF,3,3,BAPTIST/SOUTHERN BAPTIST,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELCURF,4,4,"METHODIST, LUTHERAN, PRESBYTERIAN, EPISCOPAL, CHURCH OF CHRIST",1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELCURF,5,5,FUNDAMENTALIST PROTESTANT,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELCURF,6,6,OTHER PROTESTANT DENOMINATION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELCURF,7,7,PROTESTANT-NO SPECIFIC DENOMINATION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELCURF,8,8,OTHER NON-CHRISTIAN RELIGION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELIGION,1,1,NO RELIGION,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
RELIGION,2,2,CATHOLIC,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
RELIGION,3,3,PROTESTANT,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
RELIGION,4,4,OTHER RELIGIONS,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
RELRAISF,1,1,NO RELIGION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELRAISF,2,2,CATHOLIC,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELRAISF,3,3,BAPTIST/SOUTHERN BAPTIST,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELRAISF,4,4,"METHODIST, LUTHERAN, PRESBYTERIAN, EPISCOPAL, CHURCH OF CHRIST",1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELRAISF,5,5,FUNDAMENTALIST PROTESTANT,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELRAISF,6,6,OTHER PROTESTANT DENOMINATION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELRAISF,7,7,PROTESTANT-NO SPECIFIC DENOMINATION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RELRAISF,8,8,OTHER NON-CHRISTIAN RELIGION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
RMARITAL,1,1,CURRENTLY MARRIED,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
RMARITAL,2,2,NOT MARRIED BUT LIVING WITH OPP SEX PARTNER,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
RMARITAL,3,3,WIDOWED,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
RMARITAL,4,4,DIVORCED,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
RMARITAL,5,5,SEPARATED FOR REASONS OF MARITAL DISCORD,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
RMARITAL,6,6,NEVER BEEN MARRIED,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
RMAROUT,.,.,INAPPLICABLE,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
RMAROUT,1,1,MARRIED,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
RMAROUT,2,2,DIVORCED,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
RMAROUT,3,3,WIDOWED,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
RMAROUT,4,4,SEPARATED,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
RMAROUT,5,5,COHABITING,1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
RMAROUT,6,6,"NEVER MARRIED, NOT COHABITING AT TIME OF PREGNANCY OUTCOME",1,58,58,58,1E-12,,0,,0,N,N,N,,,,,
ROSTPUF,1,1,1 HOUSEHOLD MEMBER,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
ROSTPUF,2,2,2 HOUSEHOLD MEMBERS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
ROSTPUF,3,3,3 HOUSEHOLD MEMBERS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
ROSTPUF,4,4,4 HOUSEHOLD MEMBERS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
ROSTPUF,5,5,5 HOUSEHOLD MEMBERS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
ROSTPUF,6,6,6 HOUSEHOLD MEMBERS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
ROSTPUF,7,7,7 HOUSEHOLD MEMBERS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
ROSTPUF,8,8,8 OR MORE HOUSEHOLD MEMBERS,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
RSTRSTAT,0,0,NOT STERILE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
RSTRSTAT,1,1,SURGICALLY STERILE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
RSTRSTAT,2,2,NONSURGICALLY STERILE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
SEX1AGEF,.,.,INAPPLICABLE,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1AGEF,0,14,UNDER 15 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1AGEF,15,17,15-17 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1AGEF,18,19,18-19 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1AGEF,20,95,20 YEARS OR OLDER,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1FOR,.,.,INAPPLICABLE,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
SEX1FOR,0,0,SAME MONTH AS MARRIAGE,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
SEX1FOR,1,12,1-12 MONTHS,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
SEX1FOR,13,24,13-24 MONTHS,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
SEX1FOR,25,36,25-36 MONTHS,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
SEX1FOR,37,995,MORE THAN 3 YEARS AFTER FIRST INTERCOURSE AFTER MENARCHE,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
SEX1FOR,996,996,AFTER FIRST MARRIAGE,1,56,56,56,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,.,.,INAPPLICABLE,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,1,1,PILL,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,2,2,CONDOM,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,3,3,PARTNERS VASECTOMY,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,4,4,FEMALE STERILIZING OPERATION/TUBAL LIGATION,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,5,5,WITHDRAWAL,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,6,6,"DEPO-PROVERA, INJECTABLES",1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,7,7,NORPLANT,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,8,8,RHYTHM OR SAFE PERIOD BY CALENDAR,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,9,9,SAFE PERIOD BY TEMP OR CERVICAL MUCUS TEST / NATURAL FAMILY PLANNING,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,10,10,DIAPHRAGM,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,11,11,"FEMALE CONDOM, VAGINAL POUCH",1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,12,12,FOAM,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,13,13,JELLY OR CREAM,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,14,14,CERVICAL CAP,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,15,15,"SUPPOSITORY, INSERT",1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,16,16,TODAY SPONGE,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,17,17,"IUD, COIL, LOOP",1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,18,18,EMERGENCY CONTRACEPTION,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,19,19,OTHER METHOD,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,20,20,RESPONDENT STERILE (ASIDE FROM STERILIZING OPERATION ABOVE),1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,21,21,RESPONDENT'S PARTNER STERILE (ASIDE FROM VASECTOMY ABOVE),1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,22,22,LUNELLE INJECTABLE,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,23,23,CONTRACEPTIVE PATCH,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,95,95,NEVER USED A METHOD,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1MTHD,96,96,DID NOT USE A METHOD AT 1ST INTERCOURSE,1,68,68,68,1E-12,,0,,0,N,N,N,,,,,
SEX1RECF,.,.,INAPPLICABLE,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1RECF,0,14,UNDER 15 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1RECF,15,17,15-17 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1RECF,18,19,18-19 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX1RECF,20,44,20 YEARS OR OLDER,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
SEX3MO,.,.,INAPPLICABLE,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
SEX3MO,1,1,YES,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
SEX3MO,2,2,NO,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
SEXEVER,1,1,YES (R HAS HAD SEX AFTER 1ST PERIOD),1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
SEXEVER,2,2,"NO (NO PERIOD, NO SEX AT ALL, OR NO SEX SINCE 1ST PERIOD)",1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
SEXMAR,.,.,INAPPLICABLE,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
SEXMAR,0,0,FIRST INTERCOURSE IN SAME MONTH AS MARRIAGE,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
SEXMAR,1,12,1-12 MONTHS,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
SEXMAR,13,24,13-24 MONTHS,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
SEXMAR,25,36,25-36 MONTHS,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
SEXMAR,37,995,MORE THAN 3 YEARS AFTER FIRST INTERCOURSE,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
SEXMAR,996,996,FIRST INTERCOURSE AFTER FIRST MARRIAGE,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
SEXONCE,.,.,INAPPLICABLE,1,40,33,33,1E-12,,0,,0,N,N,N,,,,,
SEXONCE,1,1,YES (R HAS HAD SEX ONLY ONCE),1,40,33,33,1E-12,,0,,0,N,N,N,,,,,
SEXONCE,2,2,NO (R HAS HAD SEX MORE THAN ONCE),1,40,33,33,1E-12,,0,,0,N,N,N,,,,,
SEXP3MO,.,.,INAPPLICABLE,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
SEXP3MO,1,1,YES,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
SEXP3MO,2,2,NO,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,1,1,CLINIC: TITLE X = YES; HEALTH DEPARTMENT = YES,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,2,2,CLINIC: TITLE X = YES; HEALTH DEPARTMENT = NO,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,3,3,CLINIC: TITLE X = NO; HEALTH DEPARTMENT = YES,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,4,4,CLINIC: TITLE X = NO; HEALTH DEPARTMENT = NO,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,5,5,CLINIC: TITLE X = YES; AGENCY UNKNOWN,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,6,6,CLINIC: TITLE X = NO; AGENCY UNKNOWN,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,7,7,EMPLOYER OR COMPANY CLINIC,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,8,8,PRIVATE DOCTOR'S OFFICE OR HMO,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,9,9,SOME OTHER PLACE,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,10,10,FRIEND,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,11,11,PARTNER OR SPOUSE,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SOURCEM,12,12,DRUG STORE,1,46,46,46,1E-12,,0,,0,N,N,N,,,,,
SPLSTWK,1,1,WORKING,1,91,91,91,1E-12,,0,,0,N,N,N,,,,,
SPLSTWK,2,2,"NOT WORKING AT JOB DUE TO TEMPORARY ILLNESS, VACATION, STRIKE, PATERNITY/FAMILY LEAVE, ETC.",1,91,91,91,1E-12,,0,,0,N,N,N,,,,,
SPLSTWK,3,3,"UNEMPLOYED, LAID OFF, OR LOOKING FOR WORK",1,91,91,91,1E-12,,0,,0,N,N,N,,,,,
SPLSTWK,4,4,KEEPING HOUSE OR TAKING CARE OF FAMILY,1,91,91,91,1E-12,,0,,0,N,N,N,,,,,
SPLSTWK,5,5,OTHER,1,91,91,91,1E-12,,0,,0,N,N,N,,,,,
STRLOPER,1,1,TUBAL LIGATION OR STERILIZATION,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
STRLOPER,2,2,HYSTERECTOMY,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
STRLOPER,3,3,VASECTOMY,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
STRLOPER,4,4,OTHER OPERATION OR TYPE UNKNOWN,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
STRLOPER,5,5,NOT SURGICALLY STERILE,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
STRLYN,1,1,YES,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
STRLYN,2,2,NO,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
TALKP,1,1,HOW TO SAY NO TO SEX,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
TALKP,2,2,METHODS OF BIRTH CONTROL,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
TALKP,3,3,WHERE TO GET BIRTH CONTROL,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
TALKP,4,4,SEXUALLY TRANSMITTED DISEASES,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
TALKP,5,5,HOW TO USE A CONDOM,1,40,29,29,1E-12,,0,,0,N,N,N,,,,,
TE_100F,1,1,OLDER,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
TE_100F,2,2,YOUNGER,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
TE_100F,3,3,SAME AGE,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
TE_101F,1,1,1-2 YEARS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
TE_101F,2,2,3-5 YEARS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
TE_101F,3,3,6-10 YEARS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
TE_101F,4,4,MORE THAN 10 YEARS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
TE_103F,1,3,OTHER RACE GROUPS,1,40,25,25,1E-12,,0,,0,N,N,N,,,,,
